ss,Country,Code,Year,Mismanaged Plastic,GDP,Population
133,Sao Tome and Principe,A133,2006,1231.8493755426086,142775109.816191,165725.0
133,Sao Tome and Principe,A133,2007,1299.571994034135,149146918.888611,169845.0
133,Sao Tome and Principe,A133,2008,1317.130144178875,188021169.26829,174004.0
133,Sao Tome and Principe,A133,2009,1363.76493241354,187821029.428546,178128.0
133,Sao Tome and Principe,A133,2010,1443.3579418405845,196652514.267255,182138.0
133,Sao Tome and Principe,A133,2011,1499.3967474291446,231489270.144529,186044.0
133,Sao Tome and Principe,A133,2012,1547.1123374812778,250680845.747837,189924.0
133,Sao Tome and Principe,A133,2013,1601.2404563525681,300554483.611626,193757.0
133,Sao Tome and Principe,A133,2014,1644.322493513239,346528329.183227,197497.0
133,Sao Tome and Principe,A133,2015,1713.5624376673998,316066072.343754,201124.0
133,Sao Tome and Principe,A133,2016,1757.9044106940626,345495614.979982,204632.0
133,Sao Tome and Principe,A133,2017,1807.821981643617,375614126.193877,208036.0
133,Sao Tome and Principe,A133,2018,1863.7743758182073,412253809.728799,211344.0
133,Sao Tome and Principe,A133,2019,1902.515924811855,427425039.684339,214599.0
134,Saudi Arabia,A134,2000,213627.110944967,189514910222.667,21547390.0
134,Saudi Arabia,A134,2001,223906.66734038095,184137517724.863,22085929.0
134,Saudi Arabia,A134,2002,237757.14160566797,189605920240.516,22623415.0
134,Saudi Arabia,A134,2003,250631.41741029397,215807655244.424,23150847.0
134,Saudi Arabia,A134,2004,265406.9385077561,258742263029.008,23661808.0
134,Saudi Arabia,A134,2005,277365.90019349544,328459700124.064,24397644.0
134,Saudi Arabia,A134,2006,292752.7253288841,376900135720.729,25382870.0
134,Saudi Arabia,A134,2007,308847.21019321226,415964583059.205,26400068.0
134,Saudi Arabia,A134,2008,313019.9576156333,519796738631.128,27437353.0
134,Saudi Arabia,A134,2009,324102.85591626354,429097899279.013,28483797.0
134,Saudi Arabia,A134,2010,343018.3750450784,528207298529.872,29411929.0
134,Saudi Arabia,A134,2011,356336.1664779799,676634577273.045,30150945.0
134,Saudi Arabia,A134,2012,367675.9205954707,741849984943.256,30821543.0
134,Saudi Arabia,A134,2013,380539.6315581167,753864543430.248,31482498.0
134,Saudi Arabia,A134,2014,390778.20783368696,766605946720.427,32125564.0
134,Saudi Arabia,A134,2015,407233.28972535225,669484381328.891,32749848.0
134,Saudi Arabia,A134,2016,417771.29356555175,665999879694.192,33416270.0
134,Saudi Arabia,A134,2017,429634.35509516695,714994694991.651,34193122.0
134,Saudi Arabia,A134,2018,442931.6105945027,846583785179.856,35018133.0
134,Saudi Arabia,A134,2019,452138.65674521984,838564705624.643,35827362.0
135,Senegal,A135,2000,66427.47092779588,6013185003.70967,9704287.0
135,Senegal,A135,2001,69623.90480075552,6507824826.95024,9938027.0
135,Senegal,A135,2002,73930.71760426038,7006402324.84511,10180950.0
135,Senegal,A135,2003,77933.98094450436,8768721560.57422,10434504.0
135,Senegal,A135,2004,82528.43758347258,10076816661.048,10698691.0
135,Senegal,A135,2005,86247.08348095289,11009033445.2548,10974057.0
135,Senegal,A135,2006,91031.62545613045,11697918245.3507,11263387.0
135,Senegal,A135,2007,96036.21462411497,13994218399.034,11563869.0
135,Senegal,A135,2008,97333.73279428447,16853989611.1933,11872929.0
135,Senegal,A135,2009,100779.96628686065,16145867483.2198,12195029.0
135,Senegal,A135,2010,106661.75765432997,16121315901.8117,12530121.0
135,Senegal,A135,2011,110802.93242993893,17814283649.9367,12875880.0
135,Senegal,A135,2012,114329.03538398781,17660870395.8103,13231833.0
135,Senegal,A135,2013,118329.013580645,18918667730.5417,13595566.0
135,Senegal,A135,2014,121512.7046621701,19797253445.2673,13970308.0
135,Senegal,A135,2015,126629.42167967769,17774766696.6987,14356181.0
135,Senegal,A135,2016,129906.21993171316,19040312331.1615,14751356.0
135,Senegal,A135,2017,133595.0456214271,20996562958.501,15157793.0
135,Senegal,A135,2018,137729.8347368833,23116701539.5646,15574909.0
135,Senegal,A135,2019,140592.77094288383,23403995984.9306,16000781.0
136,Seychelles,A136,2000,1604.6472385592783,654212432.437162,81131.0
136,Seychelles,A136,2001,1681.86151024301,662064193.596574,81202.0
136,Seychelles,A136,2002,1785.8985174572051,742134792.367443,83723.0
136,Seychelles,A136,2003,1882.6028684497417,750847276.441706,82781.0
136,Seychelles,A136,2004,1993.5883094943704,893012218.181818,82475.0
136,Seychelles,A136,2005,2083.417333348938,977899381.818182,82858.0
136,Seychelles,A136,2006,2198.994548031472,1081441348.62605,84600.0
136,Seychelles,A136,2007,2319.8873063491715,1077308888.16317,85033.0
136,Seychelles,A136,2008,2351.2306484885416,979597364.9333,86956.0
136,Seychelles,A136,2009,2434.4791747391305,851064318.792141,87298.0
136,Seychelles,A136,2010,2576.5619628351938,981918002.869768,89770.0
136,Seychelles,A136,2011,2676.5977548841684,1059249939.59333,87441.0
136,Seychelles,A136,2012,2761.7756382065727,1089880668.37774,88303.0
136,Seychelles,A136,2013,2858.4006320218577,1324915221.7211,89949.0
136,Seychelles,A136,2014,2935.307083991827,1387576413.85839,91359.0
136,Seychelles,A136,2015,3058.908445265348,1391427967.33495,93419.0
136,Seychelles,A136,2016,3138.064029438648,1458954109.81959,94677.0
136,Seychelles,A136,2017,3227.1727050189666,1529773286.49646,95843.0
136,Seychelles,A136,2018,3327.054242633933,1587813245.28225,96762.0
136,Seychelles,A136,2019,3396.2124179033726,1645090567.04612,97625.0
137,Sierra Leone,A137,2000,13222.26588601424,635874002.198748,4584067.0
137,Sierra Leone,A137,2001,13858.510168161818,1074851475.17873,4857096.0
137,Sierra Leone,A137,2002,14715.77333374477,1236235826.58409,5140113.0
137,Sierra Leone,A137,2003,15512.615537085232,1369685676.56203,5350907.0
137,Sierra Leone,A137,2004,16427.133678958086,1430217080.66487,5533329.0
137,Sierra Leone,A137,2005,17167.323303908066,1627058706.47627,5683334.0
137,Sierra Leone,A137,2006,18119.677582266148,1862116164.80343,5809774.0
137,Sierra Leone,A137,2007,19115.83184954639,2126679686.06845,5939163.0
137,Sierra Leone,A137,2008,19374.100454361465,2451896681.91138,6090860.0
137,Sierra Leone,A137,2009,20060.066891254108,2419014960.19967,6259842.0
137,Sierra Leone,A137,2010,21230.826642611737,2578159479.90083,6436698.0
137,Sierra Leone,A137,2011,22055.11986345518,2932274241.9741,6612385.0
137,Sierra Leone,A137,2012,22756.98416972347,3789251962.27583,6788587.0
137,Sierra Leone,A137,2013,23553.17247127644,4920343203.30269,6964859.0
137,Sierra Leone,A137,2014,24186.880324231035,5015180836.19495,7140688.0
137,Sierra Leone,A137,2015,25205.35343368476,4252029353.82191,7314773.0
137,Sierra Leone,A137,2016,25857.594097646423,3862721204.61052,7493913.0
137,Sierra Leone,A137,2017,26591.84806509874,3719443317.52413,7677565.0
137,Sierra Leone,A137,2018,27414.870232036043,4085114542.06831,7861281.0
137,Sierra Leone,A137,2019,27984.732417088704,4076578653.54714,8046828.0
138,Singapore,A138,2000,49176.7607211428,96076521349.0621,4027887.0
138,Singapore,A138,2001,51543.1049690271,89793815727.6029,4138012.0
138,Singapore,A138,2002,54731.471163773946,92538355642.8848,4175950.0
138,Singapore,A138,2003,57695.117387802085,97646382412.8729,4114826.0
138,Singapore,A138,2004,61096.42849633118,115033570415.043,4166664.0
138,Singapore,A138,2005,63849.37026805424,127807810333.769,4265762.0
138,Singapore,A138,2006,67391.40299317967,148627255181.674,4401365.0
138,Singapore,A138,2007,71096.33832466489,180941741377.766,4588599.0
138,Singapore,A138,2008,72056.90087046943,193617346346.785,4839396.0
138,Singapore,A138,2009,74608.17367201594,194150322022.092,4987573.0
138,Singapore,A138,2010,78962.50844721944,239807921966.007,5076732.0
138,Singapore,A138,2011,82028.2515531991,279356526366.334,5183688.0
138,Singapore,A138,2012,84638.65232305315,295092839974.919,5312437.0
138,Singapore,A138,2013,87599.8665303592,307576360584.992,5399162.0
138,Singapore,A138,2014,89956.77719306342,314863580758.455,5469724.0
138,Singapore,A138,2015,93744.72162227819,307998545269.398,5535002.0
138,Singapore,A138,2016,96170.56022972665,319029973659.293,5607283.0
138,Singapore,A138,2017,98901.42587539072,343272878686.388,5612253.0
138,Singapore,A138,2018,101962.4416287105,376869585632.115,5638676.0
138,Singapore,A138,2019,104081.89502345763,376837488316.973,5703569.0
139,Sint Maarten (Dutch part),A139,2000,446.37373737586745,,30519.0
139,Sint Maarten (Dutch part),A139,2001,467.8528651255705,,30600.0
139,Sint Maarten (Dutch part),A139,2002,496.7934239098772,,30777.0
139,Sint Maarten (Dutch part),A139,2003,523.694216517605,,31472.0
139,Sint Maarten (Dutch part),A139,2004,554.5676601773342,,32488.0
139,Sint Maarten (Dutch part),A139,2005,579.5559044090013,,33011.0
139,Sint Maarten (Dutch part),A139,2006,611.7066675385074,,33441.0
139,Sint Maarten (Dutch part),A139,2007,645.3360853041215,,33811.0
139,Sint Maarten (Dutch part),A139,2008,654.0550388762243,,33964.0
139,Sint Maarten (Dutch part),A139,2009,677.2127491196746,,34238.0
139,Sint Maarten (Dutch part),A139,2010,716.7367165158771,,34056.0
139,Sint Maarten (Dutch part),A139,2011,744.5642347985543,936089385.47486,33435.0
139,Sint Maarten (Dutch part),A139,2012,768.258645137941,985865921.787709,34640.0
139,Sint Maarten (Dutch part),A139,2013,795.1373625138382,1022905027.93296,36607.0
139,Sint Maarten (Dutch part),A139,2014,816.5308623244101,1245251396.64804,37685.0
139,Sint Maarten (Dutch part),A139,2015,850.9137473913752,1253072625.69832,38825.0
139,Sint Maarten (Dutch part),A139,2016,872.9329009427373,1263687150.83799,39969.0
139,Sint Maarten (Dutch part),A139,2017,897.7207618479871,1191620111.73184,40574.0
139,Sint Maarten (Dutch part),A139,2018,925.5053703081435,1185474860.3352,40895.0
139,Sint Maarten (Dutch part),A139,2019,944.7434884585426,1459776536.31285,41608.0
140,Slovenia,A140,2000,14831.837873131755,20289627636.6767,1988925.0
140,Slovenia,A140,2001,15545.53340170992,20876309970.385,1992060.0
140,Slovenia,A140,2002,16507.152869669873,23489890274.3142,1994530.0
140,Slovenia,A140,2003,17400.996214849907,29634713641.0968,1995733.0
140,Slovenia,A140,2004,18426.840418046813,34414784504.2352,1997012.0
140,Slovenia,A140,2005,19257.134756950145,36206395970.6504,2000474.0
140,Slovenia,A140,2006,20325.42096267009,39481045038.2637,2006868.0
140,Slovenia,A140,2007,21442.839014636273,48067401207.3978,2018122.0
140,Slovenia,A140,2008,21732.547155991146,55779427739.6609,2021316.0
140,Slovenia,A140,2009,22502.017613332588,50567734885.9613,2039669.0
140,Slovenia,A140,2010,23815.29621249399,48208240226.4512,2048583.0
140,Slovenia,A140,2011,24739.932240604976,51583869785.1853,2052843.0
140,Slovenia,A140,2012,25527.23584569436,46577793184.0031,2057159.0
140,Slovenia,A140,2013,26420.345688358208,48415657264.8762,2059953.0
140,Slovenia,A140,2014,27131.196023314395,49997186439.0908,2061980.0
140,Slovenia,A140,2015,28273.649833257823,43107506024.3254,2063531.0
140,Slovenia,A140,2016,29005.289014131937,44766722790.5838,2065042.0
140,Slovenia,A140,2017,29828.925136475817,48589100043.0958,2066388.0
140,Slovenia,A140,2018,30752.13538283151,54177882425.8421,2073894.0
140,Slovenia,A140,2019,31391.36799330789,54331588482.3048,2088385.0
141,Solomon Islands,A141,2000,2714.3572470156178,419842687.977845,429978.0
141,Solomon Islands,A141,2001,2844.969828324109,409508556.613392,440395.0
141,Solomon Islands,A141,2002,3020.954678890525,346406733.603556,450760.0
141,Solomon Islands,A141,2003,3184.5359007484885,417668997.397615,461216.0
141,Solomon Islands,A141,2004,3372.27444475595,468005324.460339,471785.0
141,Solomon Islands,A141,2005,3524.2256375370525,552864568.402293,482486.0
141,Solomon Islands,A141,2006,3719.731442629195,617258127.221057,493430.0
141,Solomon Islands,A141,2007,3924.2288092566287,695295347.621537,504619.0
141,Solomon Islands,A141,2008,3977.247956292382,776337725.194945,516001.0
141,Solomon Islands,A141,2009,4118.067841873301,805557595.915601,527833.0
141,Solomon Islands,A141,2010,4358.409417440402,898133646.578352,540394.0
141,Solomon Islands,A141,2011,4527.625972072606,1063895356.50841,553721.0
141,Solomon Islands,A141,2012,4671.709481099302,1185283421.976,567763.0
141,Solomon Islands,A141,2013,4835.156465522395,1285911568.51452,582365.0
141,Solomon Islands,A141,2014,4965.248351284384,1335571356.68714,597375.0
141,Solomon Islands,A141,2015,5174.327482604862,1307909891.29375,612660.0
141,Solomon Islands,A141,2016,5308.223910666808,1379490315.02286,628102.0
141,Solomon Islands,A141,2017,5458.9565910474275,1469789050.30851,643634.0
141,Solomon Islands,A141,2018,5627.912215033461,1615478421.45974,659249.0
141,Solomon Islands,A141,2019,5744.897425067239,1619154958.40233,674993.0
142,Somalia,A142,2000,32499.099728669153,,8721465.0
142,Somalia,A142,2001,34062.92899632751,,9070747.0
142,Somalia,A142,2002,36170.0021222328,,9411103.0
142,Somalia,A142,2003,38128.5661427738,,9758281.0
142,Somalia,A142,2004,40376.36667504416,,10117354.0
142,Somalia,A142,2005,42195.683927227095,,10467292.0
142,Somalia,A142,2006,44536.48216379273,,10784973.0
142,Somalia,A142,2007,46984.93669923839,,11118092.0
142,Somalia,A142,2008,47619.736907994404,,11444870.0
142,Somalia,A142,2009,49305.77860729757,,11730037.0
142,Somalia,A142,2010,52183.39718233539,,12026649.0
142,Somalia,A142,2011,54209.43325064595,,12216837.0
142,Somalia,A142,2012,55934.55043419414,,12440326.0
142,Somalia,A142,2013,57891.50722496169,4577000011.76017,12852485.0
142,Somalia,A142,2014,59449.10218558008,5024999991.72061,13309235.0
142,Somalia,A142,2015,61952.41435918529,5335000000.0,13763906.0
142,Somalia,A142,2016,63555.561245499586,5534000000.0,14292847.0
142,Somalia,A142,2017,65360.28920363605,5609000000.0,14864221.0
142,Somalia,A142,2018,67383.2011396676,5856000006.22021,15411094.0
142,Somalia,A142,2019,68783.86938694683,6485000000.0,15981300.0
143,South Africa,A143,2000,610914.7850523058,151752749926.331,46813266.0
143,South Africa,A143,2001,640311.4892344598,135429908544.338,47229714.0
143,South Africa,A143,2002,679920.0364418884,129087560694.625,47661514.0
143,South Africa,A143,2003,716736.9245283136,197018960967.972,48104048.0
143,South Africa,A143,2004,758990.8512671218,255806928394.811,48556071.0
143,South Africa,A143,2005,793190.1927054578,288867202055.144,49017147.0
143,South Africa,A143,2006,837192.2808704049,303858667884.835,49491756.0
143,South Africa,A143,2007,883218.0812378104,333077117253.684,49996094.0
143,South Africa,A143,2008,895150.9912667376,316131245860.682,50565812.0
143,South Africa,A143,2009,926845.0323607553,329754054488.855,51170779.0
143,South Africa,A143,2010,980938.2148768527,417363825016.286,51784921.0
143,South Africa,A143,2011,1019023.4356833936,458199486480.576,52443325.0
143,South Africa,A143,2012,1051452.013772518,434400545085.811,53145033.0
143,South Africa,A143,2013,1088238.689316449,400886013595.573,53873616.0
143,South Africa,A143,2014,1117518.201626303,381198869776.106,54729551.0
143,South Africa,A143,2015,1164575.2103196164,346709790458.563,55876504.0
143,South Africa,A143,2016,1194711.003115009,323585509674.481,56422274.0
143,South Africa,A143,2017,1228636.096481525,381448814653.456,56641209.0
143,South Africa,A143,2018,1266662.5901659105,404158882459.024,57339635.0
143,South Africa,A143,2019,1292992.210012621,388531226582.351,58087055.0
144,South Korea,A144,2000,277122.7148977584,,23367059.0
144,South Korea,A144,2001,290457.6262001707,,23512522.0
144,South Korea,A144,2002,308424.82621537225,,23638411.0
144,South Korea,A144,2003,325125.67587597354,,23781707.0
144,South Korea,A144,2004,344292.8710060553,,23948930.0
144,South Korea,A144,2005,359806.35108379746,,24100982.0
144,South Korea,A144,2006,379766.54591260105,,24235761.0
144,South Korea,A144,2007,400644.73558035574,,24356506.0
144,South Korea,A144,2008,406057.73343989166,,24469047.0
144,South Korea,A144,2009,420434.7610204295,,24581509.0
144,South Korea,A144,2010,444972.4706373892,,24686435.0
144,South Korea,A144,2011,462248.6604524476,,24783789.0
144,South Korea,A144,2012,476958.88816376857,,24887770.0
144,South Korea,A144,2013,493646.0328330931,,25001819.0
144,South Korea,A144,2014,506927.7836446966,,25126131.0
144,South Korea,A144,2015,528273.749273834,,25258015.0
144,South Korea,A144,2016,541943.9254086947,,25389611.0
144,South Korea,A144,2017,557333.0012780632,,25516321.0
144,South Korea,A144,2018,574582.551339218,,25638149.0
144,South Korea,A144,2019,586526.1741040879,,25755441.0
145,Spain,A145,2000,644205.9485074249,598363313494.903,40567864.0
145,Spain,A145,2001,675204.5953956898,627830029412.205,40850412.0
145,Spain,A145,2002,716971.569034375,708756677088.629,41431558.0
145,Spain,A145,2003,755794.7550025728,907491523174.116,42187645.0
145,Spain,A145,2004,800351.2653685916,1069055675273.75,42921895.0
145,Spain,A145,2005,836414.2642166653,1153715822717.51,43653155.0
145,Spain,A145,2006,882814.2002407707,1260398977831.76,44397319.0
145,Spain,A145,2007,931348.1285511802,1474002579820.0,45226803.0
145,Spain,A145,2008,943931.3100549321,1631863493552.34,45954106.0
145,Spain,A145,2009,977352.4848317987,1491472923706.64,46362946.0
145,Spain,A145,2010,1034393.4188592577,1422108199783.37,46576897.0
145,Spain,A145,2011,1074554.0540150949,1480710495710.13,46742697.0
145,Spain,A145,2012,1108749.7936138064,1324750738725.0,46773055.0
145,Spain,A145,2013,1147541.1206385468,1355579535912.56,46620045.0
145,Spain,A145,2014,1178416.1894057714,1371820537888.6,46480882.0
145,Spain,A145,2015,1228037.520663293,1196156971279.69,46444832.0
145,Spain,A145,2016,1259815.5320272136,1233554967011.71,46484062.0
145,Spain,A145,2017,1295589.3379410913,1313245330197.66,46593236.0
145,Spain,A145,2018,1335688.0457015587,1421702715218.01,46797754.0
145,Spain,A145,2019,1363452.4706953617,1394320055129.38,47134837.0
146,Sri Lanka,A146,2000,358631.9546880166,16330814179.9766,18776371.0
146,Sri Lanka,A146,2001,375889.02186036966,15749753804.8344,18920275.0
146,Sri Lanka,A146,2002,399140.85837654845,16536535647.0834,19110707.0
146,Sri Lanka,A146,2003,420753.8768580608,18881765437.2151,19303180.0
146,Sri Lanka,A146,2004,445558.6593094883,20662525941.2985,19490431.0
146,Sri Lanka,A146,2005,465635.0708961275,24405791044.7761,19673866.0
146,Sri Lanka,A146,2006,491466.0955743047,28279802451.2714,19870706.0
146,Sri Lanka,A146,2007,518485.1220501982,32350238662.9452,20078655.0
146,Sri Lanka,A146,2008,525490.2280870802,40713826320.5023,20285643.0
146,Sri Lanka,A146,2009,544095.9259480949,42066223971.0169,20482477.0
146,Sri Lanka,A146,2010,575850.8355618517,58636160848.9497,20668557.0
146,Sri Lanka,A146,2011,598208.4172029722,67753284134.9913,20859743.0
146,Sri Lanka,A146,2012,617245.3183099898,70447217163.6167,21017147.0
146,Sri Lanka,A146,2013,638840.6007938869,77000578207.3909,21131756.0
146,Sri Lanka,A146,2014,656028.8715460765,82528535572.5429,21239457.0
146,Sri Lanka,A146,2015,683653.2594678864,85140955516.7505,21336697.0
146,Sri Lanka,A146,2016,701344.2018721685,88012281909.7522,21425494.0
146,Sri Lanka,A146,2017,721259.6186286404,94376237831.5778,21506813.0
146,Sri Lanka,A146,2018,743582.7250481307,94493871351.4217,21670000.0
146,Sri Lanka,A146,2019,759039.2883248072,89014978319.0703,21803000.0
147,Sudan,A147,2000,176844.9847549123,12257299147.2936,26298773.0
147,Sudan,A147,2001,185354.6162618541,15716361539.0643,26947253.0
147,Sudan,A147,2002,196820.3281720057,18137126092.2818,27570318.0
147,Sudan,A147,2003,207477.9226052616,21355295732.0535,28188977.0
147,Sudan,A147,2004,219709.40760577595,26646007250.7319,28831550.0
147,Sudan,A147,2005,229609.2858920295,35182707173.8157,29540577.0
147,Sudan,A147,2006,242346.82114426297,45263824686.0898,30332968.0
147,Sudan,A147,2007,255670.17190194607,59440139774.8128,31191163.0
147,Sudan,A147,2008,259124.45937997245,64833088568.394,32065241.0
147,Sudan,A147,2009,268299.11409652716,58315346841.2364,32948155.0
147,Sudan,A147,2010,283957.77594506124,74151157011.5251,33739933.0
147,Sudan,A147,2011,294982.52187970665,78402841444.9524,34419624.0
147,Sudan,A147,2012,304369.8072067489,63196236489.3704,35159792.0
147,Sudan,A147,2013,315018.65584313177,66027147864.7915,35990704.0
147,Sudan,A147,2014,323494.36315086053,76818773784.7605,37003245.0
147,Sudan,A147,2015,337116.2236600448,84984672415.9401,38171178.0
147,Sudan,A147,2016,345839.8033603169,102943515502.994,39377169.0
147,Sudan,A147,2017,355660.29349413625,129718581297.431,40679828.0
147,Sudan,A147,2018,366668.0393540145,32333780383.2924,41999059.0
147,Sudan,A147,2019,374289.82447744295,32338079165.2893,43232093.0
148,Suriname,A148,2000,4281.795274245986,947671969.69697,478998.0
148,Suriname,A148,2001,4487.831651373079,834279357.798165,487394.0
148,Suriname,A148,2002,4765.44105681249,1093574468.08511,495666.0
148,Suriname,A148,2003,5023.48420992983,1274190311.41869,503780.0
148,Suriname,A148,2004,5319.634619537407,1484092538.40527,510572.0
148,Suriname,A148,2005,5559.33184431558,1793410617.00935,516220.0
148,Suriname,A148,2006,5867.7348127353,2626380435.17877,522023.0
148,Suriname,A148,2007,6190.321627342631,2936612021.85792,527946.0
148,Suriname,A148,2008,6273.957314381189,3532969034.60838,533938.0
148,Suriname,A148,2009,6496.095325603988,3875409836.06557,539987.0
148,Suriname,A148,2010,6875.225015919997,4368371528.30474,546080.0
148,Suriname,A148,2011,7142.157692060909,4422276621.78703,552146.0
148,Suriname,A148,2012,7369.443945086592,4980000000.0,558111.0
148,Suriname,A148,2013,7627.275343758239,5145757575.75758,563947.0
148,Suriname,A148,2014,7832.4903434735015,5240606060.60606,569682.0
148,Suriname,A148,2015,8162.304717545217,5126238146.34146,575475.0
148,Suriname,A148,2016,8373.521237973544,3317421499.77314,581453.0
148,Suriname,A148,2017,8611.296305805085,3591679371.03991,587559.0
148,Suriname,A148,2018,8877.81737378023,3996198760.32389,593715.0
148,Suriname,A148,2019,9062.357091251113,4016040575.08796,600301.0
149,Sweden,A149,2000,22476.68921837018,262834187366.578,8872109.0
149,Sweden,A149,2001,23558.248545650276,242395011586.562,8895960.0
149,Sweden,A149,2002,25015.520538005632,266848422377.999,8924958.0
149,Sweden,A149,2003,26370.082208067757,334337040046.622,8958229.0
149,Sweden,A149,2004,27924.68262501897,385118743610.143,8993531.0
149,Sweden,A149,2005,29182.939893938383,392218701192.925,9029572.0
149,Sweden,A149,2006,30801.85841554228,423090618042.966,9080505.0
149,Sweden,A149,2007,32495.233066470635,491254769728.812,9148092.0
149,Sweden,A149,2008,32934.266982089495,517706214656.407,9219637.0
149,Sweden,A149,2009,34100.349599787965,436535921119.119,9298515.0
149,Sweden,A149,2010,36090.53821855384,495812558843.31,9378126.0
149,Sweden,A149,2011,37491.76420428331,574094112972.733,9449213.0
149,Sweden,A149,2012,38684.87180183554,552483727282.802,9519374.0
149,Sweden,A149,2013,40038.321896364134,586841821796.891,9600379.0
149,Sweden,A149,2014,41115.56951707392,581964017237.095,9696110.0
149,Sweden,A149,2015,42846.88423694143,505103781349.757,9799186.0
149,Sweden,A149,2016,43955.636006557295,515654671469.547,9923085.0
149,Sweden,A149,2017,45203.80317972219,541018749769.097,10057698.0
149,Sweden,A149,2018,46602.868485589795,555455371487.089,10175214.0
149,Sweden,A149,2019,47571.58408555956,533879529188.454,10278887.0
150,Syria,A150,2000,186811.30785107578,80590022271.7149,16307654.0
150,Syria,A150,2001,195800.5104193344,86771314031.1804,16727948.0
150,Syria,A150,2002,207912.387045904,90558485523.3853,17164021.0
150,Syria,A150,2003,219170.60371165865,95693808463.2517,17611356.0
150,Syria,A150,2004,232091.40954097654,112863340757.238,18084007.0
150,Syria,A150,2005,242549.20800659072,134203830734.967,18583557.0
150,Syria,A150,2006,256004.58319049355,153799910913.14,19432009.0
150,Syria,A150,2007,270078.78825461125,180030111358.575,20703005.0
150,Syria,A150,2008,273727.7464784366,218089977728.285,21474059.0
150,Syria,A150,2009,283419.4504815608,224561692650.334,21827220.0
150,Syria,A150,2010,299960.5760508068,252518218262.806,22337563.0
150,Syria,A150,2011,311606.63550582185,67539427670.9958,22730733.0
150,Syria,A150,2012,321522.9531867917,43190317724.7088,22605577.0
150,Syria,A150,2013,332771.93117521366,21361254647.9904,21495821.0
150,Syria,A150,2014,341725.2977030464,21502061462.2122,20072232.0
150,Syria,A150,2015,356114.8354137841,16468399180.3822,19205178.0
150,Syria,A150,2016,365330.04349678097,12598742886.9368,18964252.0
150,Syria,A150,2017,375703.9797900827,16369724433.2751,18983373.0
150,Syria,A150,2018,387332.0811095859,21496337967.8677,19333463.0
150,Syria,A150,2019,395383.40158690006,22600896352.1266,20098251.0
151,Tanzania,A151,2000,52940.77340391845,13375976353.6994,34463704.0
151,Tanzania,A151,2001,55488.23876735075,13581644245.7352,35414469.0
151,Tanzania,A151,2002,58920.64402889201,14142035080.2849,36353531.0
151,Tanzania,A151,2003,62111.12914614774,15224257698.482,37333918.0
151,Tanzania,A151,2004,65772.77822657308,16675948414.7573,38360879.0
151,Tanzania,A151,2005,68736.43147241024,18399046025.2688,39439505.0
151,Tanzania,A151,2006,72549.57306897556,18649590248.2626,40562052.0
151,Tanzania,A151,2007,76538.08591496304,21843529024.9154,41716497.0
151,Tanzania,A151,2008,77572.17037542783,27961527622.7154,42870884.0
151,Tanzania,A151,2009,80318.71881207962,29081826158.6787,43957933.0
151,Tanzania,A151,2010,85006.33644444111,32014247547.5146,45110527.0
151,Tanzania,A151,2011,88306.73298760982,34657141720.6759,46416031.0
151,Tanzania,A151,2012,91116.9350754192,39650522645.9811,47786137.0
151,Tanzania,A151,2013,94304.80202823484,45680532613.7591,49253643.0
151,Tanzania,A151,2014,96842.11175538524,49964825081.1078,50814552.0
151,Tanzania,A151,2015,100919.98725497007,47378603783.6471,52542823.0
151,Tanzania,A151,2016,103531.50070457782,49774004999.2038,54401802.0
151,Tanzania,A151,2017,106471.38810715514,53275968094.8533,56267032.0
151,Tanzania,A151,2018,109766.6954638403,57003686049.4102,58090443.0
151,Tanzania,A151,2019,112048.37283067087,61026765850.3054,59872579.0
152,Thailand,A152,2000,483240.26828426745,126392223203.461,63066603.0
152,Thailand,A152,2001,506493.3824062985,120296476180.402,63649892.0
152,Thailand,A152,2002,537824.1759100588,134300903357.962,64222580.0
152,Thailand,A152,2003,566946.7365545072,152280616469.478,64776956.0
152,Thailand,A152,2004,600370.0541643065,172895685509.275,65311166.0
152,Thailand,A152,2005,627422.1068174302,189318407487.959,65821360.0
152,Thailand,A152,2006,662228.2392112901,221758294724.764,66319525.0
152,Thailand,A152,2007,698635.1500632494,262942624565.273,66826754.0
152,Thailand,A152,2008,708074.2122448875,291382985568.988,67328239.0
152,Thailand,A152,2009,733144.5449590882,281710629173.199,67813654.0
152,Thailand,A152,2010,775932.8432144508,341104766329.17,68270489.0
152,Thailand,A152,2011,806058.6688951022,370818735569.86,68712846.0
152,Thailand,A152,2012,831710.0283961234,397558329541.972,69157023.0
152,Thailand,A152,2013,860808.6905894332,420333659152.573,69578602.0
152,Thailand,A152,2014,883969.1046603331,407339036017.221,69960943.0
152,Thailand,A152,2015,921191.7125624565,401296242133.903,70294397.0
152,Thailand,A152,2016,945029.4538509699,413366345843.744,70607037.0
152,Thailand,A152,2017,971864.5732835443,456356812774.563,70898202.0
152,Thailand,A152,2018,1001943.9451690669,506754212432.991,71127802.0
152,Thailand,A152,2019,1022770.9620785655,543976695638.812,71307763.0
153,Togo,A153,2000,18508.025873285507,2027363116.95413,5008035.0
153,Togo,A153,2001,19398.616467759402,2014516700.52675,5145426.0
153,Togo,A153,2002,20598.58090544374,2319268823.40971,5281538.0
153,Togo,A153,2003,21713.970373745895,2875255592.53666,5421001.0
